source,target,source_type,target_type,relation_type,city,state,country,genre,weight,Intrument 1,Intrument 2,Intrument 3,Intrument 4
Anywhere,Krist Novoselic,band,person,member_of,Los Angeles,,USA,crossover prog,2,,,,
Anywhere,Mike Watt,band,person,member_of,Los Angeles,,USA,crossover prog,2,,,,
Audioslave,Tim Commerford,band,person,member_of,Los Angeles,,USA,"alternative rock, hard rock",2,,,,
Audioslave,Chris Cornell,band,person,member_of,Los Angeles,,USA,"alternative rock, hard rock",2,,,,
Audioslave,Tom Morello,band,person,member_of,Los Angeles,,USA,"alternative rock, hard rock",2,,,,
Audioslave,Brad Wilk,band,person,member_of,Los Angeles,,USA,"alternative rock, hard rock",2,,,,
Bam Bam,Tina Bell,band,person,member_of,Seattle,,USA,"grunge, punk",2,,,,
Bam Bam,Matt Cameron,band,person,member_of,Seattle,,USA,"grunge, punk",2,,,,
Bam Bam,Tom Hendrickson,band,person,member_of,Seattle,,USA,"grunge, punk",2,,,,
Bam Bam,Scott Ledgerwood,band,person,member_of,Seattle,,USA,"grunge, punk",2,,,,
Bam Bam,Tommy Martin,band,person,member_of,Seattle,,USA,"grunge, punk",2,,,,
Bam Bam,Nicholas Rhinehart,band,person,member_of,Seattle,,USA,"grunge, punk",2,,,,
Black Phoebe,Shelley Brien,band,person,member_of,Los Angeles,,USA,,2,,,,
Black Phoebe,Christophe Claeys,band,person,member_of,Los Angeles,,USA,,2,,,,
Black Phoebe,Fred Jacques,band,person,member_of,Los Angeles,,USA,,2,,,,
Black Phoebe,Mark Lanegan,band,person,member_of,Los Angeles,,USA,,2,,,,
Black Phoebe,Aldo Struyf,band,person,member_of,Los Angeles,,USA,,2,,,,
Cardboard Vampyres,Jerry Cantrell,band,person,member_of,Los Angeles,,USA,,2,,,,
Cardboard Vampyres,John Corabi,band,person,member_of,Los Angeles,,USA,,2,,,,
Cardboard Vampyres,Billy Duffy,band,person,member_of,Los Angeles,,USA,,2,,,,
Cardboard Vampyres,Josh Howser,band,person,member_of,Los Angeles,,USA,,2,,,,
Cardboard Vampyres,Chris Wyse,band,person,member_of,Los Angeles,,USA,,2,,,,
Churn,Dave Grohl,band,person,member_of,Arlington County,,USA,,2,,,,
Churn,Barrett Jones,band,person,member_of,Arlington County,,USA,,2,,,,
Churn,Nicholas Rhinehart,band,person,member_of,Arlington County,,USA,,2,,,,
Churn,Christine Rhoades,band,person,member_of,Arlington County,,USA,,2,,,,
Diamond Lie,Jerry Cantrell,band,person,member_of,Seattle,,USA,,2,,,,
Diamond Lie,Sean Kinney,band,person,member_of,Seattle,,USA,,2,,,,
Diamond Lie,Layne Staley,band,person,member_of,Seattle,,USA,,2,,,,
Diamond Lie,Mike Starr,band,person,member_of,Seattle,,USA,,2,,,,
Drink the Sea,Peter Buck,band,person,member_of,Seattle,,USA,,2,,,,
Drink the Sea,Lisette Garcia,band,person,member_of,Seattle,,USA,,2,,,,
Drink the Sea,Duke Garwood,band,person,member_of,Seattle,,USA,,2,,,,
Drink the Sea,Alain Johannes,band,person,member_of,Seattle,,USA,,2,,,,
Drink the Sea,Barrett Martin,band,person,member_of,Seattle,,USA,,2,,,,
Flipper,Ricky Williams,band,person,member_of,San Francisco,,USA,"hardcore punk, art punk",2,,,,
Flipper,Steve DePace,band,person,member_of,San Francisco,,USA,"hardcore punk, art punk",2,,,,
Flipper,Ted Falconi,band,person,member_of,San Francisco,,USA,"hardcore punk, art punk",2,,,,
Flipper,Bruce Loose,band,person,member_of,San Francisco,,USA,"hardcore punk, art punk",2,,,,
Flipper,Will Shatter,band,person,member_of,San Francisco,,USA,"hardcore punk, art punk",2,,,,
Flipper,John Dougherty,band,person,member_of,San Francisco,,USA,"hardcore punk, art punk",2,,,,
Flipper,Bruno DeSmartass,band,person,member_of,San Francisco,,USA,"hardcore punk, art punk",2,,,,
Flipper,Krist Novoselic,band,person,member_of,San Francisco,,USA,"hardcore punk, art punk",2,,,,
Flipper,Rachel Thoele,band,person,member_of,San Francisco,,USA,"hardcore punk, art punk",2,,,,
Flipper,David Yow,band,person,member_of,San Francisco,,USA,"hardcore punk, art punk",2,,,,
Giants in the Trees,Erik Friend,band,person,member_of,Wahkiakum County,,USA,rock,2,,,,
Giants in the Trees,Krist Novoselic,band,person,member_of,Wahkiakum County,,USA,rock,2,,,,
Giants in the Trees,Ray Prestegard,band,person,member_of,Wahkiakum County,,USA,rock,2,,,,
Giants in the Trees,Jillian Raye,band,person,member_of,Wahkiakum County,,USA,rock,2,,,,
Gypsy Rose,Jerry Cantrell,band,person,member_of,Burien,,,,2,,,,
Gypsy Rose,Mike Starr,band,person,member_of,Burien,,,,2,,,,
Gypsy Rose,Tim Branom,band,person,member_of,Burien,,,,2,,,,
Neurotic Outsiders,Billy Idol,band,person,member_of,Los Angeles,,USA,"hard rock, punk",2,,,,
Neurotic Outsiders,Steve Jones,band,person,member_of,Los Angeles,,USA,"hard rock, punk",2,,,,
Neurotic Outsiders,Duff McKagan,band,person,member_of,Los Angeles,,USA,"hard rock, punk",2,,,,
Neurotic Outsiders,Matt Sorum,band,person,member_of,Los Angeles,,USA,"hard rock, punk",2,,,,
Neurotic Outsiders,Steve Stevens,band,person,member_of,Los Angeles,,USA,"hard rock, punk",2,,,,
Neurotic Outsiders,John Taylor,band,person,member_of,Los Angeles,,USA,"hard rock, punk",2,,,,
Oasis,Tony McCarroll,band,person,member_of,Manchester,,GBR,"britpop, alternative rock",2,,,,
Oasis,Paul Arthurs,band,person,member_of,Manchester,,GBR,"britpop, alternative rock",2,,,,
Oasis,Paul McGuigan,band,person,member_of,Manchester,,GBR,"britpop, alternative rock",2,,,,
Oasis,Liam Gallagher,band,person,member_of,Manchester,,GBR,"britpop, alternative rock",2,,,,
Oasis,Noel Gallagher,band,person,member_of,Manchester,,GBR,"britpop, alternative rock",2,,,,
Oasis,Alan White,band,person,member_of,Manchester,,GBR,"britpop, alternative rock",2,,,,
Oasis,Andy Bell,band,person,member_of,Manchester,,GBR,"britpop, alternative rock",2,,,,
Oasis,Gem Archer,band,person,member_of,Manchester,,GBR,"britpop, alternative rock",2,,,,
Oasis,Joey Waronker,band,person,member_of,Manchester,,GBR,"britpop, alternative rock",2,,,,
Pen Cap Chew,Kurt Cobain,band,person,member_of,,,,,2,,,,
Pen Cap Chew,Dale Crover,band,person,member_of,,,,,2,,,,
Pen Cap Chew,Krist Novoselic,band,person,member_of,,,,,2,,,,
Scream,Kent Stax,band,person,member_of,Virginia,,USA,,2,,,,
Scream,Skeeter Thompson,band,person,member_of,Virginia,,USA,,2,,,,
Scream,Franz Stahl,band,person,member_of,Virginia,,USA,,2,,,,
Scream,Peter Stahl,band,person,member_of,Virginia,,USA,,2,,,,
Scream,Robert Lee Davidson,band,person,member_of,Virginia,,USA,,2,,,,
Scream,John S. Pappas,band,person,member_of,Virginia,,USA,,2,,,,
Scream,Dave Grohl,band,person,member_of,Virginia,,USA,,2,,,,
Scream,J. Robbins,band,person,member_of,Virginia,,USA,,2,,,,
Scream,Clint Walsh,band,person,member_of,Virginia,,USA,,2,,,,
Sound City Players,Robert Levon Been,band,person,member_of,,,USA,,2,,,,
Sound City Players,Tim Commerford,band,person,member_of,,,USA,,2,,,,
Sound City Players,John Fogerty,band,person,member_of,,,USA,,2,,,,
Sound City Players,Chris Goss,band,person,member_of,,,USA,,2,,,,
Sound City Players,Jessy Greene,band,person,member_of,,,USA,,2,,,,
Sound City Players,Dave Grohl,band,person,member_of,,,USA,,2,,,,
Sound City Players,Taylor Hawkins,band,person,member_of,,,USA,,2,,,,
Sound City Players,Peter Hayes,band,person,member_of,,,USA,,2,,,,
Sound City Players,Josh Homme,band,person,member_of,,,USA,,2,,,,
Sound City Players,Rami Jaffee,band,person,member_of,,,USA,,2,,,,
Sound City Players,Alain Johannes,band,person,member_of,,,USA,,2,,,,
Sound City Players,Paul McCartney,band,person,member_of,,,USA,,2,,,,
Sound City Players,Nate Mendel,band,person,member_of,,,USA,,2,,,,
Sound City Players,Stevie Nicks,band,person,member_of,,,USA,,2,,,,
Sound City Players,Rick Nielsen,band,person,member_of,,,USA,,2,,,,
Sound City Players,Krist Novoselic,band,person,member_of,,,USA,,2,,,,
Sound City Players,Trent Reznor,band,person,member_of,,,USA,,2,,,,
Sound City Players,Chris Shiflett,band,person,member_of,,,USA,,2,,,,
Sound City Players,Pat Smear,band,person,member_of,,,USA,,2,,,,
Sound City Players,Rick Springfield,band,person,member_of,,,USA,,2,,,,
Sound City Players,Corey Taylor,band,person,member_of,,,USA,,2,,,,
Sound City Players,Lee Ving,band,person,member_of,,,USA,,2,,,,
Sound City Players,Brad Wilk,band,person,member_of,,,USA,,2,,,,
Sweet 75,Yva Las Vegass,band,person,member_of,Seattle,,USA,,2,,,,
Sweet 75,Gina Mainwal,band,person,member_of,Seattle,,USA,,2,,,,
Sweet 75,Krist Novoselic,band,person,member_of,Seattle,,USA,,2,,,,
Sweet 75,Bill Rieflin,band,person,member_of,Seattle,,USA,,2,,,,
Sweet 75,Adam Wade,band,person,member_of,Seattle,,USA,,2,,,,
Tenacious D,Brooks Wackerman,band,person,member_of,Los Angeles,,USA,"comedy rock, rock",2,,,,
Tenacious D,Jack Black,band,person,member_of,Los Angeles,,USA,"comedy rock, rock",2,,,,
Tenacious D,Kyle Gass,band,person,member_of,Los Angeles,,USA,"comedy rock, rock",2,,,,
Tenacious D,Dave Grohl,band,person,member_of,Los Angeles,,USA,"comedy rock, rock",2,,,,
Tenacious D,John Konesky,band,person,member_of,Los Angeles,,USA,"comedy rock, rock",2,,,,
Tenacious D,John Spiker,band,person,member_of,Los Angeles,,USA,"comedy rock, rock",2,,,,
The Birds of Satan,Taylor Hawkins,band,person,member_of,Los Angeles,,USA,"alternative metal, alternative rock",2,,,,
The Birds of Satan,Wiley Hodgden,band,person,member_of,Los Angeles,,USA,"alternative metal, alternative rock",2,,,,
The Birds of Satan,Mick Murphy,band,person,member_of,Los Angeles,,USA,"alternative metal, alternative rock",2,,,,
Them Crooked Vultures,Dave Grohl,band,person,member_of,Los Angeles,,USA,"alternative rock, hard rock",2,,,,
Them Crooked Vultures,Josh Homme,band,person,member_of,Los Angeles,,USA,"alternative rock, hard rock",2,,,,
Them Crooked Vultures,John Paul Jones,band,person,member_of,Los Angeles,,USA,"alternative rock, hard rock",2,,,,
Tone Dogs,Matt Cameron,band,person,member_of,Portland,,USA,,2,,,,
Tone Dogs,Amy Denio,band,person,member_of,Portland,,USA,,2,,,,
Tone Dogs,Fred Frith,band,person,member_of,Portland,,USA,,2,,,,
Tone Dogs,Hans Reichel,band,person,member_of,Portland,,USA,,2,,,,
Wylde Ratttz,Mark Arm,band,person,member_of,London,,GBR,,2,,,,
Wylde Ratttz,Ron Asheton,band,person,member_of,London,,GBR,,2,,,,
Wylde Ratttz,Jim Dunbar,band,person,member_of,London,,GBR,,2,,,,
Wylde Ratttz,Don Fleming,band,person,member_of,London,,GBR,,2,,,,
Wylde Ratttz,Ewan McGregor,band,person,member_of,London,,GBR,,2,,,,
Wylde Ratttz,Thurston Moore,band,person,member_of,London,,GBR,,2,,,,
Wylde Ratttz,Steve Shelley,band,person,member_of,London,,GBR,,2,,,,
Wylde Ratttz,Mike Watt,band,person,member_of,London,,GBR,,2,,,,
Alice n’ Chains,James Bergstrom,band,person,member_of,United States,,USA,"glam, glam metal",2,,,,
Alice n’ Chains,Nick Pollock,band,person,member_of,United States,,USA,"glam, glam metal",2,,,,
Alice n’ Chains,Layne Staley,band,person,member_of,United States,,USA,"glam, glam metal",2,,,,
Alice n’ Chains,"Yanni ""Johnny"" Bacolas",band,person,member_of,United States,,USA,"glam, glam metal",2,,,,
Bloodloss,Mark Arm,band,person,member_of,,,AUS,,2,,,,
Bloodloss,Martin Bland,band,person,member_of,,,AUS,,2,,,,
Bloodloss,Guy Maddison,band,person,member_of,,,AUS,,2,,,,
Bloodloss,Renestair E.J.,band,person,member_of,,,AUS,,2,,,,
Bloodloss,Charles Tolnay,band,person,member_of,,,AUS,,2,,,,
Bush Pig,Mark Arm,band,person,member_of,,,,,2,,,,
Bush Pig,Martin Bland,band,person,member_of,,,,,2,,,,
Bush Pig,Edwin Fotheringham,band,person,member_of,,,,,2,,,,
Bush Pig,Guy Maddison,band,person,member_of,,,,,2,,,,
Bush Pig,John Murphy,band,person,member_of,,,,,2,,,,
Bush Pig,Charles Tolnay,band,person,member_of,,,,,2,,,,
Bush Pig,Steve Turner,band,person,member_of,,,,,2,,,,
Dain Bramage,Dave Grohl,band,person,member_of,,,USA,,2,,,,
Dain Bramage,Reuben Radding,band,person,member_of,,,USA,,2,,,,
Dain Bramage,David Smith,band,person,member_of,,,USA,,2,,,,
Dee Gees,Dave Grohl,band,person,member_of,,,USA,"disco, pop",2,,,,
Dee Gees,Taylor Hawkins,band,person,member_of,,,USA,"disco, pop",2,,,,
Dee Gees,Rami Jaffee,band,person,member_of,,,USA,"disco, pop",2,,,,
Dee Gees,Nate Mendel,band,person,member_of,,,USA,"disco, pop",2,,,,
Dee Gees,Chris Shiflett,band,person,member_of,,,USA,"disco, pop",2,,,,
Dee Gees,Pat Smear,band,person,member_of,,,USA,"disco, pop",2,,,,
Duff McKagan’s Loaded,Michael Barragan,band,person,member_of,Seattle,,USA,hard rock,2,,,,
Duff McKagan’s Loaded,Dave Dederer,band,person,member_of,Seattle,,USA,hard rock,2,,,,
Duff McKagan’s Loaded,Duff McKagan,band,person,member_of,Seattle,,USA,hard rock,2,,,,
Duff McKagan’s Loaded,Geoff Reading,band,person,member_of,Seattle,,USA,hard rock,2,,,,
Filthy Friends,Kurt Bloch,band,person,member_of,,,USA,indie rock,2,,,,
Filthy Friends,Peter Buck,band,person,member_of,,,USA,indie rock,2,,,,
Filthy Friends,Scott McCaughey,band,person,member_of,,,USA,indie rock,2,,,,
Filthy Friends,Krist Novoselic,band,person,member_of,,,USA,indie rock,2,,,,
Filthy Friends,Linda Pitmon,band,person,member_of,,,USA,indie rock,2,,,,
Filthy Friends,Bill Rieflin,band,person,member_of,,,USA,indie rock,2,,,,
Filthy Friends,Corin Tucker,band,person,member_of,,,USA,indie rock,2,,,,
GAK,Sebastian Bach,band,person,member_of,,,,,2,,,,
GAK,Kirk Hammett,band,person,member_of,,,,,2,,,,
GAK,James Hetfield,band,person,member_of,,,,,2,,,,
GAK,Duff McKagan,band,person,member_of,,,,,2,,,,
GAK,Axl Rose,band,person,member_of,,,,,2,,,,
GAK,Slash,band,person,member_of,,,,,2,,,,
GAK,Lars Ulrich,band,person,member_of,,,,,2,,,,
Hovercraft,Campbell 2000,band,person,member_of,,,USA,,2,,,,
Hovercraft,Dash 11,band,person,member_of,,,USA,,2,,,,
Hovercraft,Sadie 7,band,person,member_of,,,USA,,2,,,,
Hovercraft,Eddie Vedder,band,person,member_of,,,USA,,2,,,,
Levee Walkers,Barrett Martin,band,person,member_of,Seattle,,USA,"alternative rock, grunge",2,,,,
Levee Walkers,Mike McCready,band,person,member_of,Seattle,,USA,"alternative rock, grunge",2,,,,
Levee Walkers,Duff McKagan,band,person,member_of,Seattle,,USA,"alternative rock, grunge",2,,,,
NHC,Chris Chaney,band,person,member_of,,,,,2,,,,
NHC,Taylor Hawkins,band,person,member_of,,,,,2,,,,
NHC,Dave Navarro,band,person,member_of,,,,,2,,,,
RNDM,Jeff Ament,band,person,member_of,,,USA,,2,,,,
RNDM,Joseph Arthur,band,person,member_of,,,USA,,2,,,,
RNDM,Richard Stuverud,band,person,member_of,,,USA,,2,,,,
Skid Row,Aaron Burckhard,band,person,member_of,,,USA,,2,,,,
Skid Row,Kurt Cobain,band,person,member_of,,,USA,,2,,,,
Skid Row,Krist Novoselic,band,person,member_of,,,USA,,2,,,,
Ten Commandos,Matt Cameron,band,person,member_of,Seattle,,USA,,2,,,,
Ten Commandos,Dimitri Coats,band,person,member_of,Seattle,,USA,,2,,,,
Ten Commandos,Alain Johannes,band,person,member_of,Seattle,,USA,,2,,,,
Ten Commandos,Ben Shepherd,band,person,member_of,Seattle,,USA,,2,,,,
The Backbeat Band,Greg Dulli,band,person,member_of,,,USA,,2,,,,
The Backbeat Band,Dave Grohl,band,person,member_of,,,USA,,2,,,,
The Backbeat Band,Mike Mills,band,person,member_of,,,USA,,2,,,,
The Backbeat Band,Thurston Moore,band,person,member_of,,,USA,,2,,,,
The Backbeat Band,Dave Pirner,band,person,member_of,,,USA,,2,,,,
The No W.T.O. Combo,Jello Biafra,band,person,member_of,,,USA,"alternative, punk",2,,,,
The No W.T.O. Combo,Gina Mainwal,band,person,member_of,,,USA,"alternative, punk",2,,,,
The No W.T.O. Combo,Krist Novoselic,band,person,member_of,,,USA,"alternative, punk",2,,,,
The No W.T.O. Combo,Kim Thayil,band,person,member_of,,,USA,"alternative, punk",2,,,,
Three Fish,Jeff Ament,band,person,member_of,,,,,2,,,,
Three Fish,Robbi Robb,band,person,member_of,,,,,2,,,,
Three Fish,Richard Stuverud,band,person,member_of,,,,,2,,,,
Blur,Damon Albarn,band,person,member_of,London,,GBR,"alternative rock, britpop",2,,,,
Blur,Graham Coxon,band,person,member_of,London,,GBR,"alternative rock, britpop",2,,,,
Blur,Alex James,band,person,member_of,London,,GBR,"alternative rock, britpop",2,,,,
Blur,Dave Rowntree,band,person,member_of,London,,GBR,"alternative rock, britpop",2,,,,
Iron Maiden,Paul Day,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Terry Rance,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Dave Sullivan,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,"Ron ""Rebel"" Matthews",band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Steve Harris,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Dave Murray,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Dennis Wilcock,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Tony Moore,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Bob Sawyer,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Thunderstick,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Terry Wapram,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Doug Sampson,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Paul Di’Anno,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Dennis Stratton,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Clive Burr,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Paul Cairns,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Tony Parsons,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Paul Todd,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Adrian Smith,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Bruce Dickinson,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Nicko McBrain,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Janick Gers,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Blaze Bayley,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Iron Maiden,Simon Dawson,band,person,member_of,Leyton,,GBR,"heavy metal, nwobhm",2,,,,
Motörhead,Lucas Fox,band,person,member_of,London,,GBR,"heavy metal, hard rock",2,,,,
Motörhead,Larry Wallis,band,person,member_of,London,,GBR,"heavy metal, hard rock",2,,,,
Motörhead,Lemmy Kilmister,band,person,member_of,London,,GBR,"heavy metal, hard rock",2,,,,
Motörhead,Phil “Philthy Animal” Taylor,band,person,member_of,London,,GBR,"heavy metal, hard rock",2,,,,
Motörhead,Eddie Clarke,band,person,member_of,London,,GBR,"heavy metal, hard rock",2,,,,
Motörhead,Brian Robertson,band,person,member_of,London,,GBR,"heavy metal, hard rock",2,,,,
Motörhead,Pete Gill,band,person,member_of,London,,GBR,"heavy metal, hard rock",2,,,,
Motörhead,Würzel,band,person,member_of,London,,GBR,"heavy metal, hard rock",2,,,,
Motörhead,Phil Campbell,band,person,member_of,London,,GBR,"heavy metal, hard rock",2,,,,
Motörhead,Mikkey Dee,band,person,member_of,London,,GBR,"heavy metal, hard rock",2,,,,
A Perfect Circle,Tim Alexander,band,person,member_of,Los Angeles,,USA,"alternative rock, progressive rock",2,,,,
A Perfect Circle,Troy Van Leeuwen,band,person,member_of,Los Angeles,,USA,"alternative rock, progressive rock",2,,,,
A Perfect Circle,Paz Lenchantin,band,person,member_of,Los Angeles,,USA,"alternative rock, progressive rock",2,,,,
A Perfect Circle,Josh Freese,band,person,member_of,Los Angeles,,USA,"alternative rock, progressive rock",2,,,,
A Perfect Circle,Billy Howerdel,band,person,member_of,Los Angeles,,USA,"alternative rock, progressive rock",2,,,,
A Perfect Circle,Maynard James Keenan,band,person,member_of,Los Angeles,,USA,"alternative rock, progressive rock",2,,,,
A Perfect Circle,Danny Lohner,band,person,member_of,Los Angeles,,USA,"alternative rock, progressive rock",2,,,,
A Perfect Circle,Jeordie White,band,person,member_of,Los Angeles,,USA,"alternative rock, progressive rock",2,,,,
A Perfect Circle,James Iha,band,person,member_of,Los Angeles,,USA,"alternative rock, progressive rock",2,,,,
A Perfect Circle,Matt McJunkins,band,person,member_of,Los Angeles,,USA,"alternative rock, progressive rock",2,,,,
A Perfect Circle,Jeff Friedl,band,person,member_of,Los Angeles,,USA,"alternative rock, progressive rock",2,,,,
